GHO (CODE),GHO (DISPLAY),GHO (URL),YEAR (DISPLAY),STARTYEAR,ENDYEAR,REGION (CODE),REGION (DISPLAY),COUNTRY (CODE),COUNTRY (DISPLAY),DIMENSION (TYPE),DIMENSION (CODE),DIMENSION (NAME),Numeric,Value,Low,High
NUTRITION_ANAEMIA_PREGNANT_NUM,Number of pregnant women (aged 15-49 years) with anaemia (thousands),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/anaemia-in-pregnant-women-number-%28in-thousands%29,2019,2019,2019,EMR,Eastern Mediterranean,LBN,Lebanon,SEVERITY,SEVERITY_MODERATE,Moderate,7.37,7.37 [2.13-13],2.13,13.0
NUTRITION_ANAEMIA_CHILDREN_PREV,Prevalence of anaemia in children aged 6-59 months (%),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/prevalence-of-anaemia-in-children-under-5-years-%28-%29,2018,2018,2018,EMR,Eastern Mediterranean,LBN,Lebanon,SEVERITY,SEVERITY_TOTAL,Total,22.5,22.5 [9.2-36.8],9.2,36.8
NUTRITION_ANAEMIA_NONPREGNANT_PREV,Prevalence of anaemia in non-pregnant women (aged 15-49) (%),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/anaemia-in-non-pregnant-women-prevalence-%28-%29,2004,2004,2004,EMR,Eastern Mediterranean,LBN,Lebanon,SEVERITY,SEVERITY_TOTAL,Total,25.6,25.6 [16.4-36.9],16.4,36.9
NUTRITION_ANAEMIA_REPRODUCTIVEAGE_NUM,Number of women of reproductive age (aged 15-49 years) with anaemia (thousands),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/anaemia-in-women-of-reproductive-age-number-%28in-thousands%29,2014,2014,2014,EMR,Eastern Mediterranean,LBN,Lebanon,SEVERITY,SEVERITY_MILD,Mild,289.0,289 [163-427],163.0,427.0
NUTRITION_ANAEMIA_PREGNANT_NUM,Number of pregnant women (aged 15-49 years) with anaemia (thousands),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/anaemia-in-pregnant-women-number-%28in-thousands%29,2017,2017,2017,EMR,Eastern Mediterranean,LBN,Lebanon,SEVERITY,SEVERITY_MODERATE,Moderate,7.33,7.33 [2.44-12.5],2.44,12.5
NUTRITION_ANAEMIA_REPRODUCTIVEAGE_PREV,Prevalence of anaemia in women of reproductive age (aged 15-49) (%),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/prevalence-of-anaemia-in-women-of-reproductive-age-%28-%29,2006,2006,2006,EMR,Eastern Mediterranean,LBN,Lebanon,SEX,SEX_FMLE,Female,25.4,25.4 [15.8-37.3],15.8,37.3
NUTRITION_ANAEMIA_REPRODUCTIVEAGE_PREV,Prevalence of anaemia in women of reproductive age (aged 15-49) (%),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/prevalence-of-anaemia-in-women-of-reproductive-age-%28-%29,2013,2013,2013,EMR,Eastern Mediterranean,LBN,Lebanon,SEVERITY,SEVERITY_SEVERE,Severe,0.7,0.7 [0.1-2.1],0.1,2.1
NUTRITION_ANAEMIA_REPRODUCTIVEAGE_NUM,Number of women of reproductive age (aged 15-49 years) with anaemia (thousands),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/anaemia-in-women-of-reproductive-age-number-%28in-thousands%29,2004,2004,2004,EMR,Eastern Mediterranean,LBN,Lebanon,SEVERITY,SEVERITY_MILD,Mild,180.0,180 [113-256],113.0,256.0
NUTRITION_ANAEMIA_REPRODUCTIVEAGE_PREV,Prevalence of anaemia in women of reproductive age (aged 15-49) (%),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/prevalence-of-anaemia-in-women-of-reproductive-age-%28-%29,2009,2009,2009,EMR,Eastern Mediterranean,LBN,Lebanon,SEVERITY,SEVERITY_MODERATE,Moderate,8.9,8.9 [4.1-16.7],4.1,16.7
NUTRITION_ANAEMIA_CHILDREN_PREV,Prevalence of anaemia in children aged 6-59 months (%),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/prevalence-of-anaemia-in-children-under-5-years-%28-%29,2016,2016,2016,EMR,Eastern Mediterranean,LBN,Lebanon,SEVERITY,SEVERITY_MODERATE,Moderate,5.2,5.2 [1.8-11.0],1.8,11.0
HEMOGLOBINLEVEL_CHILDREN_MEAN,Mean hemoglobin level of children aged 6-59 months,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/mean-hemoglobin-level-of-children-aged-6-59-months,2003,2003,2003,EMR,Eastern Mediterranean,LBN,Lebanon,,,,118.0,118 [113-122],113.0,122.0
NUTRITION_ANAEMIA_NONPREGNANT_NUM,Number of non-pregnant women (aged 15-49 years) with anaemia (thousands),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/anaemia-in-non-pregnant-women-number-%28in-thousands%29,2013,2013,2013,EMR,Eastern Mediterranean,LBN,Lebanon,SEVERITY,SEVERITY_TOTAL,Total,405.0,405 [230-614],230.0,614.0
NUTRITION_ANAEMIA_NONPREGNANT_NUM,Number of non-pregnant women (aged 15-49 years) with anaemia (thousands),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/anaemia-in-non-pregnant-women-number-%28in-thousands%29,2012,2012,2012,EMR,Eastern Mediterranean,LBN,Lebanon,SEVERITY,SEVERITY_SEVERE,Severe,11.1,11.1 [1.28-31.7],1.28,31.7
NUTRITION_ANAEMIA_PREGNANT_NUM,Number of pregnant women (aged 15-49 years) with anaemia (thousands),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/anaemia-in-pregnant-women-number-%28in-thousands%29,2019,2019,2019,EMR,Eastern Mediterranean,LBN,Lebanon,SEVERITY,SEVERITY_SEVERE,Severe,0.29,0.29 [0.02-1.01],0.02,1.01
HEMOGLOBINLEVEL_CHILDREN_MEAN,Mean hemoglobin level of children aged 6-59 months,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/mean-hemoglobin-level-of-children-aged-6-59-months,2004,2004,2004,EMR,Eastern Mediterranean,LBN,Lebanon,,,,118.0,118 [113-122],113.0,122.0
NUTRITION_ANAEMIA_CHILDREN_PREV,Prevalence of anaemia in children aged 6-59 months (%),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/prevalence-of-anaemia-in-children-under-5-years-%28-%29,2000,2000,2000,EMR,Eastern Mediterranean,LBN,Lebanon,SEVERITY,SEVERITY_MODERATE,Moderate,8.5,8.5 [3.6-16.8],3.6,16.8
NUTRITION_ANAEMIA_REPRODUCTIVEAGE_PREV,Prevalence of anaemia in women of reproductive age (aged 15-49) (%),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/prevalence-of-anaemia-in-women-of-reproductive-age-%28-%29,2004,2004,2004,EMR,Eastern Mediterranean,LBN,Lebanon,SEX,SEX_FMLE,Female,25.8,25.8 [16.7-37.0],16.7,37.0
NUTRITION_ANAEMIA_REPRODUCTIVEAGE_NUM,Number of women of reproductive age (aged 15-49 years) with anaemia (thousands),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/anaemia-in-women-of-reproductive-age-number-%28in-thousands%29,2003,2003,2003,EMR,Eastern Mediterranean,LBN,Lebanon,SEVERITY,SEVERITY_MILD,Mild,175.0,175 [110-246],110.0,246.0
NUTRITION_ANAEMIA_NONPREGNANT_NUM,Number of non-pregnant women (aged 15-49 years) with anaemia (thousands),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/anaemia-in-non-pregnant-women-number-%28in-thousands%29,2009,2009,2009,EMR,Eastern Mediterranean,LBN,Lebanon,SEVERITY,SEVERITY_MODERATE,Moderate,111.0,111 [50.3-212],50.3,212.0
NUTRITION_ANAEMIA_PREGNANT_NUM,Number of pregnant women (aged 15-49 years) with anaemia (thousands),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/anaemia-in-pregnant-women-number-%28in-thousands%29,2019,2019,2019,EMR,Eastern Mediterranean,LBN,Lebanon,SEVERITY,SEVERITY_TOTAL,Total,20.1,20.1 [8.29-32.5],8.29,32.5
NUTRITION_ANAEMIA_PREGNANT_NUM,Number of pregnant women (aged 15-49 years) with anaemia (thousands),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/anaemia-in-pregnant-women-number-%28in-thousands%29,2013,2013,2013,EMR,Eastern Mediterranean,LBN,Lebanon,SEVERITY,SEVERITY_SEVERE,Severe,0.29,0.29 [0.03-0.85],0.03,0.85
HEMOGLOBINLEVEL_PREGNANT_MEAN,Mean hemoglobin level of pregnant women (aged 15-49 years),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/mean-hemoglobin-level-of-pregnant-women-%28aged-15-49-years%29,2001,2001,2001,EMR,Eastern Mediterranean,LBN,Lebanon,,,,117.0,117 [112-122],112.0,122.0
NUTRITION_ANAEMIA_CHILDREN_NUM,Number of children aged 6-59 months with anaemia (thousands),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/anaemia-in-children-under-5-years-number,2013,2013,2013,EMR,Eastern Mediterranean,LBN,Lebanon,SEVERITY,SEVERITY_SEVERE,Severe,0.57,0.57 [0.06-2.57],0.06,2.57
NUTRITION_ANAEMIA_PREGNANT_NUM,Number of pregnant women (aged 15-49 years) with anaemia (thousands),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/anaemia-in-pregnant-women-number-%28in-thousands%29,2013,2013,2013,EMR,Eastern Mediterranean,LBN,Lebanon,SEVERITY,SEVERITY_MILD,Mild,10.6,10.6 [5.52-16],5.52,16.0
NUTRITION_ANAEMIA_NONPREGNANT_NUM,Number of non-pregnant women (aged 15-49 years) with anaemia (thousands),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/anaemia-in-non-pregnant-women-number-%28in-thousands%29,2001,2001,2001,EMR,Eastern Mediterranean,LBN,Lebanon,SEVERITY,SEVERITY_MILD,Mild,156.0,156 [97.7-220],97.7,220.0
NUTRITION_ANAEMIA_CHILDREN_PREV,Prevalence of anaemia in children aged 6-59 months (%),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/prevalence-of-anaemia-in-children-under-5-years-%28-%29,2002,2002,2002,EMR,Eastern Mediterranean,LBN,Lebanon,SEVERITY,SEVERITY_MODERATE,Moderate,7.6,7.6 [3.1-15.8],3.1,15.8
NUTRITION_ANAEMIA_CHILDREN_NUM,Number of children aged 6-59 months with anaemia (thousands),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/anaemia-in-children-under-5-years-number,2015,2015,2015,EMR,Eastern Mediterranean,LBN,Lebanon,SEVERITY,SEVERITY_TOTAL,Total,134.0,134 [61-213],61.0,213.0
NUTRITION_ANAEMIA_REPRODUCTIVEAGE_NUM,Number of women of reproductive age (aged 15-49 years) with anaemia (thousands),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/anaemia-in-women-of-reproductive-age-number-%28in-thousands%29,2008,2008,2008,EMR,Eastern Mediterranean,LBN,Lebanon,SEVERITY,SEVERITY_SEVERE,Severe,11.3,11.3 [1.36-31.3],1.36,31.3
NUTRITION_ANAEMIA_CHILDREN_PREV,Prevalence of anaemia in children aged 6-59 months (%),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/prevalence-of-anaemia-in-children-under-5-years-%28-%29,2014,2014,2014,EMR,Eastern Mediterranean,LBN,Lebanon,SEVERITY,SEVERITY_MODERATE,Moderate,5.2,5.2 [1.9-10.9],1.9,10.9
NUTRITION_ANAEMIA_NONPREGNANT_NUM,Number of non-pregnant women (aged 15-49 years) with anaemia (thousands),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/anaemia-in-non-pregnant-women-number-%28in-thousands%29,2015,2015,2015,EMR,Eastern Mediterranean,LBN,Lebanon,SEVERITY,SEVERITY_TOTAL,Total,459.0,459 [262-700],262.0,700.0
NUTRITION_ANAEMIA_REPRODUCTIVEAGE_PREV,Prevalence of anaemia in women of reproductive age (aged 15-49) (%),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/prevalence-of-anaemia-in-women-of-reproductive-age-%28-%29,2018,2018,2018,EMR,Eastern Mediterranean,LBN,Lebanon,SEX,SEX_FMLE,Female,27.9,27.9 [14.9-43.9],14.9,43.9
HEMOGLOBINLEVEL_CHILDREN_MEAN,Mean hemoglobin level of children aged 6-59 months,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/mean-hemoglobin-level-of-children-aged-6-59-months,2018,2018,2018,EMR,Eastern Mediterranean,LBN,Lebanon,,,,118.0,118 [113-123],113.0,123.0
NUTRITION_ANAEMIA_REPRODUCTIVEAGE_NUM,Number of women of reproductive age (aged 15-49 years) with anaemia (thousands),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/anaemia-in-women-of-reproductive-age-number-%28in-thousands%29,2013,2013,2013,EMR,Eastern Mediterranean,LBN,Lebanon,SEVERITY,SEVERITY_MILD,Mild,269.0,269 [153-394],153.0,394.0
NUTRITION_ANAEMIA_CHILDREN_PREV,Prevalence of anaemia in children aged 6-59 months (%),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/prevalence-of-anaemia-in-children-under-5-years-%28-%29,2017,2017,2017,EMR,Eastern Mediterranean,LBN,Lebanon,SEX,SEX_BTSX,Both sexes,22.3,22.3 [9.6-36.0],9.6,36.0
NUTRITION_ANAEMIA_PREGNANT_NUM,Number of pregnant women (aged 15-49 years) with anaemia (thousands),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/anaemia-in-pregnant-women-number-%28in-thousands%29,2006,2006,2006,EMR,Eastern Mediterranean,LBN,Lebanon,SEVERITY,SEVERITY_TOTAL,Total,13.2,13.2 [6.62-19.7],6.62,19.7
NUTRITION_ANAEMIA_CHILDREN_PREV,Prevalence of anaemia in children aged 6-59 months (%),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/prevalence-of-anaemia-in-children-under-5-years-%28-%29,2001,2001,2001,EMR,Eastern Mediterranean,LBN,Lebanon,SEVERITY,SEVERITY_MODERATE,Moderate,8.0,8.0 [3.3-16.3],3.3,16.3
NUTRITION_ANAEMIA_REPRODUCTIVEAGE_PREV,Prevalence of anaemia in women of reproductive age (aged 15-49) (%),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/prevalence-of-anaemia-in-women-of-reproductive-age-%28-%29,2005,2005,2005,EMR,Eastern Mediterranean,LBN,Lebanon,SEVERITY,SEVERITY_SEVERE,Severe,1.0,1.0 [0.1-2.7],0.1,2.7
NUTRITION_ANAEMIA_NONPREGNANT_PREV,Prevalence of anaemia in non-pregnant women (aged 15-49) (%),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/anaemia-in-non-pregnant-women-prevalence-%28-%29,2001,2001,2001,EMR,Eastern Mediterranean,LBN,Lebanon,SEVERITY,SEVERITY_SEVERE,Severe,1.1,1.1 [0.2-2.8],0.2,2.8
NUTRITION_ANAEMIA_CHILDREN_PREV,Prevalence of anaemia in children aged 6-59 months (%),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/prevalence-of-anaemia-in-children-under-5-years-%28-%29,2019,2019,2019,EMR,Eastern Mediterranean,LBN,Lebanon,SEX,SEX_BTSX,Both sexes,22.8,22.8 [8.7-37.5],8.7,37.5
NUTRITION_ANAEMIA_CHILDREN_PREV,Prevalence of anaemia in children aged 6-59 months (%),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/prevalence-of-anaemia-in-children-under-5-years-%28-%29,2009,2009,2009,EMR,Eastern Mediterranean,LBN,Lebanon,SEVERITY,SEVERITY_MODERATE,Moderate,5.7,5.7 [2.0-12.8],2.0,12.8
NUTRITION_ANAEMIA_REPRODUCTIVEAGE_NUM,Number of women of reproductive age (aged 15-49 years) with anaemia (thousands),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/anaemia-in-women-of-reproductive-age-number-%28in-thousands%29,2005,2005,2005,EMR,Eastern Mediterranean,LBN,Lebanon,SEX,SEX_FMLE,Female,313.16,313 [198-454],198.0,454.0
NUTRITION_ANAEMIA_NONPREGNANT_NUM,Number of non-pregnant women (aged 15-49 years) with anaemia (thousands),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/anaemia-in-non-pregnant-women-number-%28in-thousands%29,2007,2007,2007,EMR,Eastern Mediterranean,LBN,Lebanon,SEX,SEX_FMLE,Female,306.343,306 [184-455],184.0,455.0
NUTRITION_ANAEMIA_NONPREGNANT_NUM,Number of non-pregnant women (aged 15-49 years) with anaemia (thousands),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/anaemia-in-non-pregnant-women-number-%28in-thousands%29,2005,2005,2005,EMR,Eastern Mediterranean,LBN,Lebanon,SEVERITY,SEVERITY_MILD,Mild,177.0,177 [107-257],107.0,257.0
HEMOGLOBINLEVEL_REPRODUCTIVEAGE_MEAN,Mean hemoglobin level of women of reproductive age (aged 15-49 years),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/mean-hemoglobin-level-of-women-of-reproductive-age-%28aged-15-49-years%29,2011,2011,2011,EMR,Eastern Mediterranean,LBN,Lebanon,,,,127.0,127 [122-130],122.0,130.0
NUTRITION_ANAEMIA_REPRODUCTIVEAGE_NUM,Number of women of reproductive age (aged 15-49 years) with anaemia (thousands),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/anaemia-in-women-of-reproductive-age-number-%28in-thousands%29,2013,2013,2013,EMR,Eastern Mediterranean,LBN,Lebanon,SEVERITY,SEVERITY_MODERATE,Moderate,142.0,142 [65-274],65.0,274.0
NUTRITION_ANAEMIA_NONPREGNANT_PREV,Prevalence of anaemia in non-pregnant women (aged 15-49) (%),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/anaemia-in-non-pregnant-women-prevalence-%28-%29,2013,2013,2013,EMR,Eastern Mediterranean,LBN,Lebanon,SEX,SEX_FMLE,Female,25.8,25.8 [14.6-39.1],14.6,39.1
NUTRITION_ANAEMIA_NONPREGNANT_NUM,Number of non-pregnant women (aged 15-49 years) with anaemia (thousands),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/anaemia-in-non-pregnant-women-number-%28in-thousands%29,2013,2013,2013,EMR,Eastern Mediterranean,LBN,Lebanon,SEX,SEX_FMLE,Female,405.127,405 [230-614],230.0,614.0
NUTRITION_ANAEMIA_PREGNANT_NUM,Number of pregnant women (aged 15-49 years) with anaemia (thousands),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/anaemia-in-pregnant-women-number-%28in-thousands%29,2014,2014,2014,EMR,Eastern Mediterranean,LBN,Lebanon,SEVERITY,SEVERITY_SEVERE,Severe,0.29,0.29 [0.03-0.86],0.03,0.86
NUTRITION_ANAEMIA_CHILDREN_PREV,Prevalence of anaemia in children aged 6-59 months (%),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/prevalence-of-anaemia-in-children-under-5-years-%28-%29,2016,2016,2016,EMR,Eastern Mediterranean,LBN,Lebanon,SEVERITY,SEVERITY_MILD,Mild,16.7,16.7 [7.8-26.7],7.8,26.7
NUTRITION_ANAEMIA_NONPREGNANT_NUM,Number of non-pregnant women (aged 15-49 years) with anaemia (thousands),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/anaemia-in-non-pregnant-women-number-%28in-thousands%29,2010,2010,2010,EMR,Eastern Mediterranean,LBN,Lebanon,SEVERITY,SEVERITY_TOTAL,Total,326.0,326 [189-492],189.0,492.0
NUTRITION_ANAEMIA_NONPREGNANT_NUM,Number of non-pregnant women (aged 15-49 years) with anaemia (thousands),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/anaemia-in-non-pregnant-women-number-%28in-thousands%29,2002,2002,2002,EMR,Eastern Mediterranean,LBN,Lebanon,SEVERITY,SEVERITY_SEVERE,Severe,11.7,11.7 [1.52-29.7],1.52,29.7
NUTRITION_ANAEMIA_NONPREGNANT_PREV,Prevalence of anaemia in non-pregnant women (aged 15-49) (%),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/anaemia-in-non-pregnant-women-prevalence-%28-%29,2008,2008,2008,EMR,Eastern Mediterranean,LBN,Lebanon,SEVERITY,SEVERITY_MODERATE,Moderate,9.0,9.0 [4.1-16.8],4.1,16.8
NUTRITION_ANAEMIA_NONPREGNANT_PREV,Prevalence of anaemia in non-pregnant women (aged 15-49) (%),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/anaemia-in-non-pregnant-women-prevalence-%28-%29,2014,2014,2014,EMR,Eastern Mediterranean,LBN,Lebanon,SEVERITY,SEVERITY_SEVERE,Severe,0.7,0.7 [0.1-2.1],0.1,2.1
HEMOGLOBINLEVEL_NONPREGNANT_MEAN,Mean hemoglobin level of non-pregnant women (aged 15-49 years),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/mean-hemoglobin-level-of-non-pregnant-women-%28aged-15-49-years%29,2016,2016,2016,EMR,Eastern Mediterranean,LBN,Lebanon,,,,126.0,126 [121-131],121.0,131.0
NUTRITION_ANAEMIA_REPRODUCTIVEAGE_NUM,Number of women of reproductive age (aged 15-49 years) with anaemia (thousands),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/anaemia-in-women-of-reproductive-age-number-%28in-thousands%29,2010,2010,2010,EMR,Eastern Mediterranean,LBN,Lebanon,SEVERITY,SEVERITY_SEVERE,Severe,10.9,10.9 [1.31-30.3],1.31,30.3
HEMOGLOBINLEVEL_NONPREGNANT_MEAN,Mean hemoglobin level of non-pregnant women (aged 15-49 years),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/mean-hemoglobin-level-of-non-pregnant-women-%28aged-15-49-years%29,2019,2019,2019,EMR,Eastern Mediterranean,LBN,Lebanon,,,,126.0,126 [120-131],120.0,131.0
NUTRITION_ANAEMIA_REPRODUCTIVEAGE_PREV,Prevalence of anaemia in women of reproductive age (aged 15-49) (%),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/prevalence-of-anaemia-in-women-of-reproductive-age-%28-%29,2005,2005,2005,EMR,Eastern Mediterranean,LBN,Lebanon,SEX,SEX_FMLE,Female,25.6,25.6 [16.2-37.1],16.2,37.1
NUTRITION_ANAEMIA_NONPREGNANT_NUM,Number of non-pregnant women (aged 15-49 years) with anaemia (thousands),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/anaemia-in-non-pregnant-women-number-%28in-thousands%29,2006,2006,2006,EMR,Eastern Mediterranean,LBN,Lebanon,SEVERITY,SEVERITY_SEVERE,Severe,11.6,11.6 [1.39-31.6],1.39,31.6
NUTRITION_ANAEMIA_REPRODUCTIVEAGE_PREV,Prevalence of anaemia in women of reproductive age (aged 15-49) (%),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/prevalence-of-anaemia-in-women-of-reproductive-age-%28-%29,2001,2001,2001,EMR,Eastern Mediterranean,LBN,Lebanon,SEX,SEX_FMLE,Female,26.3,26.3 [17.8-36.4],17.8,36.4
HEMOGLOBINLEVEL_PREGNANT_MEAN,Mean hemoglobin level of pregnant women (aged 15-49 years),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/mean-hemoglobin-level-of-pregnant-women-%28aged-15-49-years%29,2016,2016,2016,EMR,Eastern Mediterranean,LBN,Lebanon,,,,117.0,117 [112-122],112.0,122.0
NUTRITION_ANAEMIA_CHILDREN_PREV,Prevalence of anaemia in children aged 6-59 months (%),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/prevalence-of-anaemia-in-children-under-5-years-%28-%29,2011,2011,2011,EMR,Eastern Mediterranean,LBN,Lebanon,SEVERITY,SEVERITY_MODERATE,Moderate,5.4,5.4 [2.0-12.0],2.0,12.0
HEMOGLOBINLEVEL_NONPREGNANT_MEAN,Mean hemoglobin level of non-pregnant women (aged 15-49 years),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/mean-hemoglobin-level-of-non-pregnant-women-%28aged-15-49-years%29,2007,2007,2007,EMR,Eastern Mediterranean,LBN,Lebanon,,,,127.0,127 [123-131],123.0,131.0
